codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201110027099855,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-28.2822,-54.1689,SANTO ÂNGELO,RS,BRASIL,****,2011-10-02,13:30:00,NULL,FINALIZADA,A-539/CENIPA/2017,SIM,2018-09-04,0,1,NÃO,2019-01-30,2011/10/02 13:30,2011/10/02 13:30
200912292900377,ACIDENTE,OUTROS,OUTROS,OTHR,-16.3333,-56.2103,PLANALTINA,GO,BRASIL,****,2009-12-29,14:45:00,NULL,FINALIZADA,A-051/CENIPA/2011,SIM,2011-08-01,1,1,NÃO,2019-01-30,2009/12/29 14:45,2009/12/29 14:45
201112297310170,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2011-12-29,06:48:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/29 06:48,2011/12/29 06:48
201101056586700,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2011-01-05,15:36:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/05 15:36,2011/01/05 15:36
201112287814460,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.6299,-43.9956,CONFINS,MG,BRASIL,****,2011-12-28,19:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/28 19:00,2011/12/28 19:00
201108101751052,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.6299,-43.9956,CONFINS,MG,BRASIL,****,2011-08-10,10:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/10 10:55,2011/08/10 10:55
201112209927186,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-28.6553,-56.0128,SÃO BORJA,RS,BRASIL,****,2011-12-20,18:00:00,NULL,FINALIZADA,A-546/CENIPA/2016,SIM,2016-11-24,0,1,NÃO,2019-01-30,2011/12/20 18:00,2011/12/20 18:00
200912297155678,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,29.6481,-54.8292,SÃO FRANCISCO DE ASSIS,RS,BRASIL,****,2009-12-29,10:30:00,NULL,FINALIZADA,A-002/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2019-01-30,2009/12/29 10:30,2009/12/29 10:30
201004073912720,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.7275,-48.3336,PORTO NACIONAL,TO,BRASIL,****,2010-04-07,18:45:00,NULL,FINALIZADA,A-012/CENIPA/2011,SIM,2011-05-18,2,1,NÃO,2019-01-30,2010/04/07 18:45,2010/04/07 18:45
201005078553192,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-10.7275,-48.3336,PORTO NACIONAL,TO,BRASIL,SBPN,2010-05-07,16:41:00,NULL,FINALIZADA,A-071/CENIPA/2011,SIM,2011-08-29,3,1,SIM,2019-01-30,2010/05/07 16:41,2010/05/07 16:41
201112135301291,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-12-13,19:59:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/13 19:59,2011/12/13 19:59
201106032809230,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,****,2011-06-03,18:27:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/03 18:27,2011/06/03 18:27
201107089330447,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-07-08,22:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/08 22:35,2011/07/08 22:35
201110114030404,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.4928,-46.5111,GUARULHOS,SP,BRASIL,****,2011-10-11,13:20:00,NULL,FINALIZADA,A-507/CENIPA/2017,SIM,2017-08-01,4,1,NÃO,2019-01-30,2011/10/11 13:20,2011/10/11 13:20
201109276726137,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-09-27,22:16:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/27 22:16,2011/09/27 22:16
201112036939248,INCIDENTE,FUMAÇA NA CABINE,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-12-03,01:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/03 01:30,2011/12/03 01:30
201109209133932,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-09-20,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/20 11:30,2011/09/20 11:30
201111239651906,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,****,2011-11-23,18:32:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/23 18:32,2011/11/23 18:32
201107202999486,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,****,2011-07-20,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/20 03:00,2011/07/20 03:00
201103113993938,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-03-11,17:02:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/11 17:02,2011/03/11 17:02
201104054829188,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-04-05,19:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/05 19:58,2011/04/05 19:58
201112298630627,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,****,2011-12-29,09:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/29 09:00,2011/12/29 09:00
201103203315795,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-03-20,21:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/20 21:05,2011/03/20 21:05
201112294877684,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-12-29,14:11:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/29 14:11,2011/12/29 14:11
201102089032615,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-02-08,17:44:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/08 17:44,2011/02/08 17:44
201110271260856,INCIDENTE,OUTROS,OUTROS,OTHR,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-10-27,14:31:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/27 14:31,2011/10/27 14:31
201106307575173,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-06-30,15:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/30 15:40,2011/06/30 15:40
201107149735216,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-07-14,11:07:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/14 11:07,2011/07/14 11:07
201101276957244,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,****,2011-01-27,17:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/27 17:00,2011/01/27 17:00
201112103012622,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2011-12-10,17:38:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/10 17:38,2011/12/10 17:38
201103097100460,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-17.7945,-50.9297,RIO VERDE,GO,BRASIL,****,2011-03-09,14:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/03/09 14:30,2011/03/09 14:30
201104117811900,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-17.7945,-50.9297,RIO VERDE,GO,BRASIL,****,2011-04-11,18:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/11 18:20,2011/04/11 18:20
201105126329997,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-17.8317,-50.9650,RIO VERDE,GO,BRASIL,****,2011-05-12,19:45:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/12 19:45,2011/05/12 19:45
201112213490806,INCIDENTE,OUTROS,OUTROS,OTHR,-17.7945,-50.9297,RIO VERDE,GO,BRASIL,****,2011-12-21,11:28:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/21 11:28,2011/12/21 11:28
201109194590041,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.8778,-69.0378,IARAS,SP,BRASIL,****,2011-09-19,12:30:00,NULL,FINALIZADA,A-610/CENIPA/2014,SIM,2015-03-06,1,1,NÃO,2019-01-30,2011/09/19 12:30,2011/09/19 12:30
201107202747106,ACIDENTE,OUTROS,OUTROS,OTHR,-25.4466,-49.0653,PIRAQUARA,PR,BRASIL,****,2011-07-20,19:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/20 19:30,2011/07/20 19:30
200811055998190,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-25.1761,50.1436,PONTA GROSSA,PR,BRASIL,SSZW,2008-11-05,12:35:00,NULL,FINALIZADA,A-008/CENIPA/2011,SIM,2011-05-03,3,1,NÃO,2019-01-30,2008/11/05 12:35,2008/11/05 12:35
201007101518118,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-25.1878,-50.1444,PONTA GROSSA,PR,BRASIL,SSZW,2010-07-10,20:35:00,NULL,FINALIZADA,IG-083/CENIPA/2011,SIM,2011-09-23,5,1,NÃO,2019-01-30,2010/07/10 20:35,2010/07/10 20:35
201107203327989,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-25.1844,-50.1439,PONTA GROSSA,PR,BRASIL,SSZW,2011-07-20,20:00:00,NULL,FINALIZADA,A-520/CENIPA/2017,SIM,2017-11-30,1,1,NÃO,2019-01-30,2011/07/20 20:00,2011/07/20 20:00
200909234252504,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-25.2256,-50.1256,PONTA GROSSA,PR,BRASIL,****,2009-09-23,13:50:00,NULL,FINALIZADA,A-047/CENIPA/2011,SIM,2011-08-01,1,1,NÃO,2019-01-30,2009/09/23 13:50,2009/09/23 13:50
201111203847247,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-24.8708,-47.7583,ILHA COMPRIDA,SP,BRASIL,SDBV,2011-11-20,18:00:00,NULL,FINALIZADA,A-503/CENIPA/2017,SIM,2017-05-02,0,1,NÃO,2019-01-30,2011/11/20 18:00,2011/11/20 18:00
201101147037296,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-16.7186,-49.0880,SENADOR CANEDO,GO,BRASIL,****,2011-01-14,21:10:00,NULL,FINALIZADA, A-606CENIPA2014,SIM,2016-11-24,3,1,NÃO,2019-01-30,2011/01/14 21:10,2011/01/14 21:10
201111104891444,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-10.1633,-48.3510,PALMAS,TO,BRASIL,SBPJ,2011-11-10,12:26:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/10 12:26,2011/11/10 12:26
201007151917635,INCIDENTE GRAVE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-10.2900,-48.3578,PALMAS,TO,BRASIL,SBPJ,2010-07-15,17:00:00,NULL,FINALIZADA,I-022/CENIPA/2011,SIM,2011-06-30,1,1,NÃO,2019-01-30,2010/07/15 17:00,2010/07/15 17:00
201001274665229,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-23.4125,-47.5583,IPERÓ,SP,BRASIL,****,2010-01-27,11:25:00,NULL,FINALIZADA,A-017/CENIPA/2011,SIM,2011-06-30,3,1,NÃO,2019-01-30,2010/01/27 11:25,2010/01/27 11:25
201111303846945,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-18.3669,-47.7683,TRÊS RANCHOS,GO,BRASIL,****,2011-11-30,12:55:00,NULL,FINALIZADA,A-515/CENIPA/2017,SIM,2018-07-27,2,1,NÃO,2019-01-30,2011/11/30 12:55,2011/11/30 12:55
200911192223118,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-29.7281,-56.9622,URUGUAIANA,RS,BRASIL,SJDU,2009-11-19,20:18:00,NULL,FINALIZADA,A-093/CENIPA/2011,SIM,2011-11-04,7,1,NÃO,2019-01-30,2009/11/19 20:18,2009/11/19 20:18
201011144418424,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-29.9203,-56.6872,URUGUAIANA,RS,BRASIL,****,2010-11-14,11:30:00,NULL,FINALIZADA,A-077/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/11/14 11:30,2010/11/14 11:30
201102167362415,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5469,-46.9334,ITAPEVI,SP,BRASIL,****,2011-02-16,17:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/16 17:50,2011/02/16 17:50
201102251378051,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.3319,-51.4997,SABÁUDIA,PR,BRASIL,****,2011-02-25,18:00:00,NULL,FINALIZADA,A-103/CENIPA/2012,SIM,2012-09-20,6,1,NÃO,2019-01-30,2011/02/25 18:00,2011/02/25 18:00
201104096644462,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.5997,-48.8328,ITÁPOLIS,SP,BRASIL,SDIO,2011-04-09,14:50:00,NULL,FINALIZADA,A-089/CENIPA/2012,SIM,2012-08-29,11,1,NÃO,2019-01-30,2011/04/09 14:50,2011/04/09 14:50
201009089977406,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-28.9350,-51.5683,VERANÓPOLIS,RS,BRASIL,SSVN,2010-09-08,19:10:00,NULL,FINALIZADA,IG-039/CENIPA/2011,SIM,2011-07-21,2,1,SIM,2019-01-30,2010/09/08 19:10,2010/09/08 19:10
201101147992727,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.2540,-47.8199,ITIRAPINA,SP,BRASIL,****,2011-01-14,21:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/14 21:00,2011/01/14 21:00
201101296623668,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.2540,-47.8199,ITIRAPINA,SP,BRASIL,SDJA,2011-01-29,11:45:00,NULL,FINALIZADA,A-572/CENIPA/2014,SIM,2014-08-15,0,1,NÃO,2019-01-30,2011/01/29 11:45,2011/01/29 11:45
201106179868198,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.2540,-47.8199,ITIRAPINA,SP,BRASIL,SDJA,2011-06-17,12:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/06/17 12:00,2011/06/17 12:00
201104146046219,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-22.2540,-47.8199,ITIRAPINA,SP,BRASIL,SDJA,2011-04-14,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/14 03:00,2011/04/14 03:00
201107013923427,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-21.7272,-46.9761,ITOBI,SP,BRASIL,****,2011-07-01,19:30:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/01 19:30,2011/07/01 19:30
201109096211708,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-21.7003,-46.9633,ITOBI,SP,BRASIL,****,2011-09-09,10:00:00,NULL,FINALIZADA,A-517/CENIPA/2018,SIM,2018-09-04,0,1,NÃO,2019-01-30,2011/09/09 10:00,2011/09/09 10:00
201104236981493,INCIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-9.4033,-38.2183,PAULO AFONSO,BA,BRASIL,SBUF,2011-04-23,03:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/23 03:45,2011/04/23 03:45
201105031531115,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-22.8892,-52.1711,SÃO JOÃO DO CAIUÁ,PR,BRASIL,****,2011-05-03,13:30:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/03 13:30,2011/05/03 13:30
201106171295998,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-16.6456,-39.0950,PORTO SEGURO,BA,BRASIL,****,2011-06-17,21:49:00,NULL,FINALIZADA,A-092/CENIPA/2012,SIM,2012-08-07,9,1,NÃO,2019-01-30,2011/06/17 21:49,2011/06/17 21:49
201103289764167,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-16.4491,-39.0621,PORTO SEGURO,BA,BRASIL,SBPS,2011-03-28,15:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/28 15:30,2011/03/28 15:30
201010239786987,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-17.1194,-39.2300,PRADO,BA,BRASIL,****,2010-10-23,16:10:00,NULL,FINALIZADA,A-056/CENIPA/2011,SIM,2011-08-01,2,1,NÃO,2019-01-30,2010/10/23 16:10,2010/10/23 16:10
201109131613160,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2011-09-13,21:59:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/13 21:59,2011/09/13 21:59
201006089611455,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2010-06-08,23:07:00,NULL,FINALIZADA,I-095/CENIPA/2011,SIM,2011-11-04,1,1,NÃO,2019-01-30,2010/06/08 23:07,2010/06/08 23:07
201112247182392,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2011-12-24,22:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/24 22:15,2011/12/24 22:15
201107154991920,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-25.5311,-49.1756,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,2011-07-15,17:00:00,NULL,FINALIZADA,IG-532/CENIPA/2015 ,SIM,2016-06-03,8,1,NÃO,2019-01-30,2011/07/15 17:00,2011/07/15 17:00
201101095384898,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-25.5377,-49.2001,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,****,2011-01-09,21:32:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/09 21:32,2011/01/09 21:32
200907071356965,ACIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-23.1817,-46.9436,JUNDIAÍ,SP,BRASIL,****,2009-07-07,15:40:00,NULL,FINALIZADA,A-073/CENIPA/2011,SIM,2011-08-29,5,1,NÃO,2019-01-30,2009/07/07 15:40,2009/07/07 15:40
201102049135106,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-23.1867,-46.9436,JUNDIAÍ,SP,BRASIL,****,2011-02-04,20:30:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/04 20:30,2011/02/04 20:30
201103279980808,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.1877,-46.8853,JUNDIAÍ,SP,BRASIL,****,2011-03-27,12:37:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/27 12:37,2011/03/27 12:37
201108053119888,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.1877,-46.8853,JUNDIAÍ,SP,BRASIL,SBJD,2011-08-05,23:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/05 23:55,2011/08/05 23:55
200801041545367,ACIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS,OTHR,-23.1653,-46.9453,JUNDIAÍ,SP,BRASIL,****,2008-01-04,14:50:00,NULL,FINALIZADA,A-059/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2008/01/04 14:50,2008/01/04 14:50
201105062725295,INCIDENTE,OUTROS,OUTROS,OTHR,-23.1877,-46.8853,JUNDIAÍ,SP,BRASIL,****,2011-05-06,05:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/05/06 05:30,2011/05/06 05:30
201112266081697,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-20.3953,-45.4836,FORMIGA,MG,BRASIL,SNFO,2011-12-26,20:30:00,NULL,FINALIZADA,IG-514/CENIPA/2017,SIM,2017-11-30,0,1,NÃO,2019-01-30,2011/12/26 20:30,2011/12/26 20:30
200908301543029,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.5361,-47.3692,LIMEIRA,SP,BRASIL,****,2009-08-30,18:10:00,NULL,FINALIZADA,A-081/CENIPA/2011,SIM,2011-09-23,2,1,NÃO,2019-01-30,2009/08/30 18:10,2009/08/30 18:10
201101045596239,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-24.3287,-50.6231,TELÊMACO BORBA,PR,BRASIL,****,2011-01-04,15:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/04 15:20,2011/01/04 15:20
201004306407930,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2010-04-30,16:35:00,NULL,FINALIZADA,I-019/CENIPA/2011,SIM,2011-06-30,1,1,NÃO,2019-01-30,2010/04/30 16:35,2010/04/30 16:35
